,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,dur,firstrun_nfix,nfix,firstrun_dur
13172,pp29,1.0,147.0,13172.0,"Dorcas,",250.0,250.0,1.0,1.0,250.0
13173,pp29,1.0,147.0,13173.0,that,0.0,0.0,0.0,0.0,0.0
13174,pp29,1.0,147.0,13174.0,is,318.0,318.0,1.0,1.0,318.0
13175,pp29,1.0,147.0,13175.0,all,192.0,192.0,1.0,1.0,192.0
13176,pp29,1.0,147.0,13176.0,I,0.0,0.0,0.0,0.0,0.0
13177,pp29,1.0,147.0,13177.0,have,0.0,0.0,0.0,0.0,0.0
13178,pp29,1.0,147.0,13178.0,to,143.0,143.0,1.0,1.0,143.0
13179,pp29,1.0,147.0,13179.0,ask,0.0,0.0,0.0,0.0,0.0
13180,pp29,1.0,147.0,13180.0,"you.""",241.0,241.0,1.0,1.0,241.0
13181,pp29,1.0,147.0,13181.0,He,0.0,0.0,0.0,0.0,0.0
13182,pp29,1.0,147.0,13182.0,rose,164.0,164.0,1.0,1.0,164.0
13183,pp29,1.0,147.0,13183.0,and,0.0,0.0,0.0,0.0,0.0
13184,pp29,1.0,147.0,13184.0,strolled,0.0,0.0,0.0,0.0,0.0
13185,pp29,1.0,147.0,13185.0,to,0.0,0.0,0.0,0.0,0.0
13186,pp29,1.0,147.0,13186.0,the,0.0,0.0,0.0,0.0,0.0
13187,pp29,1.0,147.0,13187.0,window.,203.0,203.0,1.0,1.0,203.0
13188,pp29,1.0,147.0,13188.0,"""I",0.0,0.0,0.0,0.0,0.0
13189,pp29,1.0,147.0,13189.0,have,0.0,0.0,0.0,0.0,0.0
13190,pp29,1.0,147.0,13190.0,been,177.0,177.0,1.0,1.0,177.0
13191,pp29,1.0,147.0,13191.0,admiring,235.0,235.0,1.0,1.0,235.0
13192,pp29,1.0,147.0,13192.0,these,0.0,0.0,0.0,0.0,0.0
13193,pp29,1.0,147.0,13193.0,flower,88.0,88.0,1.0,1.0,88.0
13194,pp29,1.0,147.0,13194.0,beds.,190.0,190.0,1.0,1.0,190.0
13195,pp29,1.0,147.0,13195.0,How,0.0,0.0,0.0,0.0,0.0
13196,pp29,1.0,147.0,13196.0,many,187.0,187.0,1.0,1.0,187.0
13197,pp29,1.0,147.0,13197.0,gardeners,176.0,176.0,1.0,1.0,176.0
13198,pp29,1.0,147.0,13198.0,are,0.0,0.0,0.0,0.0,0.0
13199,pp29,1.0,147.0,13199.0,employed,258.0,258.0,1.0,1.0,258.0
13200,pp29,1.0,147.0,13200.0,"here,",109.0,109.0,1.0,1.0,109.0
13201,pp29,1.0,147.0,13201.0,by,259.0,259.0,1.0,1.0,259.0
13202,pp29,1.0,147.0,13202.0,the,0.0,0.0,0.0,0.0,0.0
13203,pp29,1.0,147.0,13203.0,"way?""",0.0,0.0,0.0,0.0,0.0
13394,pp29,1.0,150.0,13394.0,I,0.0,0.0,0.0,0.0,0.0
13395,pp29,1.0,150.0,13395.0,examined,158.0,361.0,1.0,2.0,158.0
13396,pp29,1.0,150.0,13396.0,it,0.0,0.0,0.0,0.0,0.0
13397,pp29,1.0,150.0,13397.0,closely.,244.0,244.0,1.0,1.0,244.0
13398,pp29,1.0,150.0,13398.0,"""No,",0.0,0.0,0.0,0.0,0.0
13399,pp29,1.0,150.0,13399.0,I,0.0,0.0,0.0,0.0,0.0
13400,pp29,1.0,150.0,13400.0,can't,241.0,241.0,1.0,1.0,241.0
13401,pp29,1.0,150.0,13401.0,say,209.0,209.0,1.0,1.0,209.0
13402,pp29,1.0,150.0,13402.0,that,0.0,0.0,0.0,0.0,0.0
13403,pp29,1.0,150.0,13403.0,I,0.0,0.0,0.0,0.0,0.0
13404,pp29,1.0,150.0,13404.0,"do.""",0.0,0.0,0.0,0.0,0.0
13405,pp29,1.0,150.0,13405.0,"""Look",149.0,149.0,1.0,1.0,149.0
13406,pp29,1.0,150.0,13406.0,at,0.0,0.0,0.0,0.0,0.0
13407,pp29,1.0,150.0,13407.0,the,215.0,215.0,1.0,1.0,215.0
13408,pp29,1.0,150.0,13408.0,"label.""",202.0,202.0,1.0,1.0,202.0
13409,pp29,1.0,150.0,13409.0,I,0.0,0.0,0.0,0.0,0.0
13410,pp29,1.0,150.0,13410.0,read,115.0,115.0,1.0,1.0,115.0
13411,pp29,1.0,150.0,13411.0,the,0.0,0.0,0.0,0.0,0.0
13412,pp29,1.0,150.0,13412.0,label,0.0,0.0,0.0,0.0,0.0
13413,pp29,1.0,150.0,13413.0,carefully:,255.0,255.0,1.0,1.0,255.0
13414,pp29,1.0,150.0,13414.0,'One,0.0,0.0,0.0,0.0,0.0
13415,pp29,1.0,150.0,13415.0,powder,179.0,283.0,1.0,2.0,179.0
13416,pp29,1.0,150.0,13416.0,to,116.0,116.0,1.0,1.0,116.0
13417,pp29,1.0,150.0,13417.0,be,105.0,105.0,1.0,1.0,105.0
13418,pp29,1.0,150.0,13418.0,taken,0.0,0.0,0.0,0.0,0.0
13419,pp29,1.0,150.0,13419.0,at,164.0,164.0,1.0,1.0,164.0
13420,pp29,1.0,150.0,13420.0,"bedtime,",170.0,428.0,1.0,2.0,170.0
13421,pp29,1.0,150.0,13421.0,if,0.0,0.0,0.0,0.0,0.0
13422,pp29,1.0,150.0,13422.0,required.,206.0,206.0,1.0,1.0,206.0
13423,pp29,1.0,150.0,13423.0,Mrs.,0.0,0.0,0.0,0.0,0.0
13424,pp29,1.0,150.0,13424.0,Inglethorp.',336.0,336.0,1.0,1.0,336.0
13425,pp29,1.0,150.0,13425.0,"No,",365.0,365.0,1.0,1.0,365.0
13426,pp29,1.0,150.0,13426.0,I,163.0,163.0,1.0,1.0,163.0
13427,pp29,1.0,150.0,13427.0,see,199.0,199.0,1.0,1.0,199.0
13428,pp29,1.0,150.0,13428.0,nothing,146.0,146.0,1.0,1.0,146.0
13429,pp29,1.0,150.0,13429.0,"unusual.""",0.0,0.0,0.0,0.0,0.0
13430,pp29,1.0,150.0,13430.0,"""Not",143.0,143.0,1.0,1.0,143.0
13431,pp29,1.0,150.0,13431.0,the,0.0,0.0,0.0,0.0,0.0
13432,pp29,1.0,150.0,13432.0,fact,185.0,185.0,1.0,1.0,185.0
13433,pp29,1.0,150.0,13433.0,that,0.0,0.0,0.0,0.0,0.0
13434,pp29,1.0,150.0,13434.0,there,0.0,0.0,0.0,0.0,0.0
13435,pp29,1.0,150.0,13435.0,is,179.0,179.0,1.0,1.0,179.0
13436,pp29,1.0,150.0,13436.0,no,0.0,0.0,0.0,0.0,0.0
13437,pp29,1.0,150.0,13437.0,chemist's,150.0,150.0,1.0,1.0,150.0
13438,pp29,1.0,150.0,13438.0,"name?""",121.0,311.0,2.0,2.0,325.0
13439,pp29,1.0,150.0,13439.0,"""Ah!""",190.0,190.0,1.0,1.0,190.0
13440,pp29,1.0,150.0,13440.0,I,0.0,0.0,0.0,0.0,0.0
13441,pp29,1.0,150.0,13441.0,exclaimed.,204.0,341.0,1.0,2.0,204.0
13442,pp29,1.0,150.0,13442.0,"""To",0.0,0.0,0.0,0.0,0.0
13443,pp29,1.0,150.0,13443.0,be,275.0,275.0,1.0,1.0,275.0
13444,pp29,1.0,150.0,13444.0,"sure,",0.0,0.0,0.0,0.0,0.0
13445,pp29,1.0,150.0,13445.0,that,320.0,320.0,1.0,1.0,320.0
13446,pp29,1.0,150.0,13446.0,is,0.0,0.0,0.0,0.0,0.0
13447,pp29,1.0,150.0,13447.0,"odd!""",161.0,161.0,1.0,1.0,161.0
13448,pp29,1.0,150.0,13448.0,"""Have",0.0,0.0,0.0,0.0,0.0
13449,pp29,1.0,150.0,13449.0,you,147.0,147.0,1.0,1.0,147.0
13450,pp29,1.0,150.0,13450.0,ever,0.0,0.0,0.0,0.0,0.0
13451,pp29,1.0,150.0,13451.0,known,119.0,119.0,1.0,1.0,119.0
13452,pp29,1.0,150.0,13452.0,a,0.0,0.0,0.0,0.0,0.0
13453,pp29,1.0,150.0,13453.0,chemist,224.0,224.0,1.0,1.0,224.0
13454,pp29,1.0,150.0,13454.0,to,0.0,0.0,0.0,0.0,0.0
13455,pp29,1.0,150.0,13455.0,send,196.0,196.0,1.0,1.0,196.0
13456,pp29,1.0,150.0,13456.0,out,0.0,0.0,0.0,0.0,0.0
13457,pp29,1.0,150.0,13457.0,a,0.0,0.0,0.0,0.0,0.0
13458,pp29,1.0,150.0,13458.0,box,220.0,220.0,1.0,1.0,220.0
13459,pp29,1.0,150.0,13459.0,like,0.0,0.0,0.0,0.0,0.0
13460,pp29,1.0,150.0,13460.0,"that,",240.0,240.0,1.0,1.0,240.0
13461,pp29,1.0,150.0,13461.0,without,214.0,214.0,1.0,1.0,214.0
13462,pp29,1.0,150.0,13462.0,his,174.0,174.0,1.0,1.0,174.0
13463,pp29,1.0,150.0,13463.0,printed,0.0,0.0,0.0,0.0,0.0
13464,pp29,1.0,150.0,13464.0,"name?""",97.0,97.0,1.0,1.0,97.0
13465,pp29,1.0,150.0,13465.0,"""No,",0.0,0.0,0.0,0.0,0.0
13466,pp29,1.0,150.0,13466.0,I,0.0,0.0,0.0,0.0,0.0
13467,pp29,1.0,150.0,13467.0,can't,294.0,294.0,1.0,1.0,294.0
13468,pp29,1.0,150.0,13468.0,say,0.0,0.0,0.0,0.0,0.0
13469,pp29,1.0,150.0,13469.0,that,0.0,0.0,0.0,0.0,0.0
13470,pp29,1.0,150.0,13470.0,I,139.0,139.0,1.0,1.0,139.0
13471,pp29,1.0,150.0,13471.0,"have.""",0.0,0.0,0.0,0.0,0.0
13472,pp29,1.0,150.0,13472.0,I,0.0,0.0,0.0,0.0,0.0
13473,pp29,1.0,150.0,13473.0,was,110.0,110.0,1.0,1.0,110.0
13474,pp29,1.0,150.0,13474.0,becoming,166.0,497.0,1.0,2.0,166.0
13475,pp29,1.0,150.0,13475.0,quite,0.0,0.0,0.0,0.0,0.0
13476,pp29,1.0,150.0,13476.0,"excited,",168.0,496.0,1.0,3.0,168.0
13477,pp29,1.0,150.0,13477.0,but,0.0,0.0,0.0,0.0,0.0
13478,pp29,1.0,150.0,13478.0,Poirot,233.0,233.0,1.0,1.0,233.0
13479,pp29,1.0,150.0,13479.0,damped,193.0,193.0,1.0,1.0,193.0
13480,pp29,1.0,150.0,13480.0,my,0.0,0.0,0.0,0.0,0.0
13481,pp29,1.0,150.0,13481.0,ardour,196.0,196.0,1.0,1.0,196.0
13482,pp29,1.0,150.0,13482.0,by,87.0,87.0,1.0,1.0,87.0
13483,pp29,1.0,150.0,13483.0,remarking:,153.0,153.0,1.0,1.0,153.0
13484,pp29,1.0,150.0,13484.0,"""Yet",0.0,0.0,0.0,0.0,0.0
13485,pp29,1.0,150.0,13485.0,the,195.0,195.0,1.0,1.0,195.0
13486,pp29,1.0,150.0,13486.0,explanation,118.0,118.0,1.0,1.0,118.0
13487,pp29,1.0,150.0,13487.0,is,0.0,0.0,0.0,0.0,0.0
13488,pp29,1.0,150.0,13488.0,quite,187.0,187.0,1.0,1.0,187.0
13489,pp29,1.0,150.0,13489.0,simple.So,164.0,164.0,1.0,1.0,164.0
13490,pp29,1.0,150.0,13490.0,do,0.0,0.0,0.0,0.0,0.0
13491,pp29,1.0,150.0,13491.0,not,150.0,150.0,1.0,1.0,150.0
13492,pp29,1.0,150.0,13492.0,intrigue,237.0,237.0,1.0,1.0,237.0
13493,pp29,1.0,150.0,13493.0,"yourself,",0.0,0.0,0.0,0.0,0.0
13494,pp29,1.0,150.0,13494.0,my,148.0,148.0,1.0,1.0,148.0
13495,pp29,1.0,150.0,13495.0,"friend.""",193.0,193.0,1.0,1.0,193.0
13496,pp29,1.0,151.0,13496.0,An,168.0,168.0,1.0,1.0,168.0
13497,pp29,1.0,151.0,13497.0,audible,159.0,159.0,1.0,1.0,159.0
13498,pp29,1.0,151.0,13498.0,creaking,171.0,541.0,1.0,3.0,171.0
13499,pp29,1.0,151.0,13499.0,proclaimed,186.0,186.0,1.0,1.0,186.0
13500,pp29,1.0,151.0,13500.0,the,239.0,239.0,1.0,1.0,239.0
13501,pp29,1.0,151.0,13501.0,approach,225.0,225.0,1.0,1.0,225.0
13502,pp29,1.0,151.0,13502.0,of,134.0,438.0,1.0,2.0,134.0
13503,pp29,1.0,151.0,13503.0,"Annie,",218.0,218.0,1.0,1.0,218.0
13504,pp29,1.0,151.0,13504.0,so,0.0,0.0,0.0,0.0,0.0
13505,pp29,1.0,151.0,13505.0,I,135.0,135.0,1.0,1.0,135.0
13506,pp29,1.0,151.0,13506.0,had,113.0,281.0,1.0,2.0,113.0
13507,pp29,1.0,151.0,13507.0,no,0.0,0.0,0.0,0.0,0.0
13508,pp29,1.0,151.0,13508.0,time,202.0,293.0,1.0,2.0,202.0
13509,pp29,1.0,151.0,13509.0,to,0.0,0.0,0.0,0.0,0.0
13510,pp29,1.0,151.0,13510.0,reply.,324.0,324.0,1.0,1.0,324.0
13511,pp29,1.0,151.0,13511.0,Annie,119.0,119.0,1.0,1.0,119.0
13512,pp29,1.0,151.0,13512.0,was,134.0,311.0,1.0,2.0,134.0
13513,pp29,1.0,151.0,13513.0,a,0.0,0.0,0.0,0.0,0.0
13514,pp29,1.0,151.0,13514.0,"fine,",227.0,386.0,1.0,2.0,227.0
13515,pp29,1.0,151.0,13515.0,strapping,84.0,332.0,1.0,3.0,84.0
13516,pp29,1.0,151.0,13516.0,"girl,",136.0,290.0,1.0,2.0,136.0
13517,pp29,1.0,151.0,13517.0,and,188.0,188.0,1.0,1.0,188.0
13518,pp29,1.0,151.0,13518.0,was,198.0,198.0,1.0,1.0,198.0
13519,pp29,1.0,151.0,13519.0,evidently,412.0,412.0,1.0,1.0,412.0
13520,pp29,1.0,151.0,13520.0,labouring,182.0,539.0,1.0,3.0,182.0
13521,pp29,1.0,151.0,13521.0,under,203.0,203.0,1.0,1.0,203.0
13522,pp29,1.0,151.0,13522.0,intense,148.0,148.0,1.0,1.0,148.0
13523,pp29,1.0,151.0,13523.0,"excitement,",327.0,327.0,1.0,1.0,327.0
13524,pp29,1.0,151.0,13524.0,mingled,255.0,612.0,1.0,3.0,255.0
13525,pp29,1.0,151.0,13525.0,with,139.0,139.0,1.0,1.0,139.0
13526,pp29,1.0,151.0,13526.0,a,221.0,221.0,1.0,1.0,221.0
13527,pp29,1.0,151.0,13527.0,certain,0.0,0.0,0.0,0.0,0.0
13528,pp29,1.0,151.0,13528.0,ghoulish,206.0,206.0,1.0,1.0,206.0
13529,pp29,1.0,151.0,13529.0,enjoyment,0.0,0.0,0.0,0.0,0.0
13530,pp29,1.0,151.0,13530.0,of,270.0,270.0,1.0,1.0,270.0
13531,pp29,1.0,151.0,13531.0,the,0.0,0.0,0.0,0.0,0.0
13532,pp29,1.0,151.0,13532.0,tragedy.,175.0,380.0,1.0,2.0,175.0
13533,pp29,1.0,151.0,13533.0,Poirot,99.0,298.0,1.0,2.0,99.0
13534,pp29,1.0,151.0,13534.0,came,136.0,136.0,1.0,1.0,136.0
13535,pp29,1.0,151.0,13535.0,to,0.0,0.0,0.0,0.0,0.0
13536,pp29,1.0,151.0,13536.0,the,177.0,177.0,1.0,1.0,177.0
13537,pp29,1.0,151.0,13537.0,point,0.0,0.0,0.0,0.0,0.0
13538,pp29,1.0,151.0,13538.0,at,354.0,354.0,1.0,1.0,354.0
13539,pp29,1.0,151.0,13539.0,"once,",196.0,196.0,1.0,1.0,196.0
13540,pp29,1.0,151.0,13540.0,with,0.0,0.0,0.0,0.0,0.0
13541,pp29,1.0,151.0,13541.0,a,0.0,0.0,0.0,0.0,0.0
13542,pp29,1.0,151.0,13542.0,business-like,368.0,454.0,1.0,2.0,368.0
13543,pp29,1.0,151.0,13543.0,briskness.,217.0,311.0,2.0,2.0,330.0
13544,pp29,1.0,151.0,13544.0,"""I",48.0,295.0,1.0,2.0,48.0
13545,pp29,1.0,151.0,13545.0,sent,0.0,0.0,0.0,0.0,0.0
13546,pp29,1.0,151.0,13546.0,for,360.0,741.0,1.0,3.0,360.0
13547,pp29,1.0,151.0,13547.0,"you,",0.0,0.0,0.0,0.0,0.0
13548,pp29,1.0,151.0,13548.0,"Annie,",162.0,258.0,1.0,2.0,162.0
13549,pp29,1.0,151.0,13549.0,because,173.0,173.0,1.0,1.0,173.0
13550,pp29,1.0,151.0,13550.0,I,106.0,106.0,1.0,1.0,106.0
13551,pp29,1.0,151.0,13551.0,thought,308.0,430.0,1.0,2.0,308.0
13552,pp29,1.0,151.0,13552.0,you,0.0,0.0,0.0,0.0,0.0
13553,pp29,1.0,151.0,13553.0,might,85.0,85.0,1.0,1.0,85.0
13554,pp29,1.0,151.0,13554.0,be,43.0,43.0,1.0,1.0,43.0
13555,pp29,1.0,151.0,13555.0,able,0.0,0.0,0.0,0.0,0.0
13556,pp29,1.0,151.0,13556.0,to,187.0,187.0,1.0,1.0,187.0
13557,pp29,1.0,151.0,13557.0,tell,0.0,0.0,0.0,0.0,0.0
13558,pp29,1.0,151.0,13558.0,me,0.0,0.0,0.0,0.0,0.0
13559,pp29,1.0,151.0,13559.0,something,197.0,197.0,1.0,1.0,197.0
13560,pp29,1.0,151.0,13560.0,about,0.0,0.0,0.0,0.0,0.0
13561,pp29,1.0,151.0,13561.0,the,80.0,80.0,1.0,1.0,80.0
13562,pp29,1.0,151.0,13562.0,letters,0.0,0.0,0.0,0.0,0.0
13563,pp29,1.0,151.0,13563.0,Mrs.,67.0,67.0,1.0,1.0,67.0
13564,pp29,1.0,151.0,13564.0,Inglethorp,293.0,293.0,1.0,1.0,293.0
13565,pp29,1.0,151.0,13565.0,wrote,302.0,302.0,1.0,1.0,302.0
13566,pp29,1.0,151.0,13566.0,last,0.0,0.0,0.0,0.0,0.0
13567,pp29,1.0,151.0,13567.0,night.,0.0,0.0,0.0,0.0,0.0
13568,pp29,1.0,151.0,13568.0,How,0.0,0.0,0.0,0.0,0.0
13569,pp29,1.0,151.0,13569.0,many,302.0,302.0,1.0,1.0,302.0
13570,pp29,1.0,151.0,13570.0,were,0.0,0.0,0.0,0.0,0.0
13571,pp29,1.0,151.0,13571.0,there?,263.0,263.0,1.0,1.0,263.0
13572,pp29,1.0,151.0,13572.0,And,0.0,0.0,0.0,0.0,0.0
13573,pp29,1.0,151.0,13573.0,can,0.0,0.0,0.0,0.0,0.0
13574,pp29,1.0,151.0,13574.0,you,297.0,297.0,1.0,1.0,297.0
13575,pp29,1.0,151.0,13575.0,tell,0.0,0.0,0.0,0.0,0.0
13576,pp29,1.0,151.0,13576.0,me,169.0,169.0,1.0,1.0,169.0
13577,pp29,1.0,151.0,13577.0,any,0.0,0.0,0.0,0.0,0.0
13578,pp29,1.0,151.0,13578.0,of,138.0,138.0,1.0,1.0,138.0
13579,pp29,1.0,151.0,13579.0,the,0.0,0.0,0.0,0.0,0.0
13580,pp29,1.0,151.0,13580.0,names,164.0,164.0,1.0,1.0,164.0
13581,pp29,1.0,151.0,13581.0,and,0.0,0.0,0.0,0.0,0.0
13582,pp29,1.0,151.0,13582.0,"addresses?""",142.0,142.0,1.0,1.0,142.0
13583,pp29,1.0,152.0,13583.0,Annie,164.0,164.0,1.0,1.0,164.0
13584,pp29,1.0,152.0,13584.0,considered.,237.0,237.0,1.0,1.0,237.0
13585,pp29,1.0,152.0,13585.0,"""There",0.0,0.0,0.0,0.0,0.0
13586,pp29,1.0,152.0,13586.0,were,326.0,326.0,1.0,1.0,326.0
13587,pp29,1.0,152.0,13587.0,four,0.0,0.0,0.0,0.0,0.0
13588,pp29,1.0,152.0,13588.0,"letters,",210.0,210.0,1.0,1.0,210.0
13589,pp29,1.0,152.0,13589.0,sir.,0.0,0.0,0.0,0.0,0.0
13590,pp29,1.0,152.0,13590.0,One,121.0,121.0,1.0,1.0,121.0
13591,pp29,1.0,152.0,13591.0,was,0.0,0.0,0.0,0.0,0.0
13592,pp29,1.0,152.0,13592.0,to,285.0,285.0,1.0,1.0,285.0
13593,pp29,1.0,152.0,13593.0,Miss,0.0,0.0,0.0,0.0,0.0
13594,pp29,1.0,152.0,13594.0,"Howard,",236.0,236.0,1.0,1.0,236.0
13595,pp29,1.0,152.0,13595.0,and,148.0,148.0,1.0,1.0,148.0
13596,pp29,1.0,152.0,13596.0,one,0.0,0.0,0.0,0.0,0.0
13597,pp29,1.0,152.0,13597.0,was,169.0,169.0,1.0,1.0,169.0
13598,pp29,1.0,152.0,13598.0,to,0.0,0.0,0.0,0.0,0.0
13599,pp29,1.0,152.0,13599.0,Mr.,333.0,333.0,1.0,1.0,333.0
13600,pp29,1.0,152.0,13600.0,"Wells,",270.0,270.0,1.0,1.0,270.0
13601,pp29,1.0,152.0,13601.0,the,94.0,94.0,1.0,1.0,94.0
13602,pp29,1.0,152.0,13602.0,"lawyer,",0.0,0.0,0.0,0.0,0.0
13603,pp29,1.0,152.0,13603.0,and,142.0,142.0,1.0,1.0,142.0
13604,pp29,1.0,152.0,13604.0,the,0.0,0.0,0.0,0.0,0.0
13605,pp29,1.0,152.0,13605.0,other,257.0,257.0,1.0,1.0,257.0
13606,pp29,1.0,152.0,13606.0,two,197.0,197.0,1.0,1.0,197.0
13607,pp29,1.0,152.0,13607.0,I,0.0,0.0,0.0,0.0,0.0
13608,pp29,1.0,152.0,13608.0,don't,388.0,388.0,1.0,1.0,388.0
13609,pp29,1.0,152.0,13609.0,think,162.0,162.0,1.0,1.0,162.0
13610,pp29,1.0,152.0,13610.0,I,116.0,116.0,1.0,1.0,116.0
13611,pp29,1.0,152.0,13611.0,"remember,",0.0,0.0,0.0,0.0,0.0
13612,pp29,1.0,152.0,13612.0,"sir...oh,",477.0,477.0,1.0,1.0,477.0
13613,pp29,1.0,152.0,13613.0,"yes,",117.0,117.0,1.0,1.0,117.0
13614,pp29,1.0,152.0,13614.0,one,174.0,347.0,1.0,2.0,174.0
13615,pp29,1.0,152.0,13615.0,was,0.0,0.0,0.0,0.0,0.0
13616,pp29,1.0,152.0,13616.0,to,232.0,232.0,1.0,1.0,232.0
13617,pp29,1.0,152.0,13617.0,"Ross's,",121.0,121.0,1.0,1.0,121.0
13618,pp29,1.0,152.0,13618.0,the,0.0,0.0,0.0,0.0,0.0
13619,pp29,1.0,152.0,13619.0,caterers,288.0,1404.0,1.0,5.0,288.0
13620,pp29,1.0,152.0,13620.0,in,0.0,0.0,0.0,0.0,0.0
13621,pp29,1.0,152.0,13621.0,Tadminster.,413.0,647.0,1.0,2.0,413.0
13622,pp29,1.0,152.0,13622.0,The,0.0,0.0,0.0,0.0,0.0
13623,pp29,1.0,152.0,13623.0,other,166.0,166.0,1.0,1.0,166.0
13624,pp29,1.0,152.0,13624.0,"one,",289.0,289.0,1.0,1.0,289.0
13625,pp29,1.0,152.0,13625.0,I,0.0,0.0,0.0,0.0,0.0
13626,pp29,1.0,152.0,13626.0,don't,0.0,0.0,0.0,0.0,0.0
13627,pp29,1.0,152.0,13627.0,"remember.""",276.0,276.0,1.0,1.0,276.0
13628,pp29,1.0,152.0,13628.0,"""Think,""",335.0,335.0,1.0,1.0,335.0
13629,pp29,1.0,152.0,13629.0,urged,212.0,212.0,1.0,1.0,212.0
13630,pp29,1.0,152.0,13630.0,Poirot.,291.0,291.0,1.0,1.0,291.0
13631,pp29,1.0,152.0,13631.0,Annie,188.0,188.0,1.0,1.0,188.0
13632,pp29,1.0,152.0,13632.0,racked,0.0,0.0,0.0,0.0,0.0
13633,pp29,1.0,152.0,13633.0,her,0.0,0.0,0.0,0.0,0.0
13634,pp29,1.0,152.0,13634.0,brains,134.0,134.0,1.0,1.0,134.0
13635,pp29,1.0,152.0,13635.0,in,0.0,0.0,0.0,0.0,0.0
13636,pp29,1.0,152.0,13636.0,vain.,0.0,0.0,0.0,0.0,0.0
13637,pp29,1.0,152.0,13637.0,"""I'm",143.0,143.0,1.0,1.0,143.0
13638,pp29,1.0,152.0,13638.0,"sorry,",166.0,166.0,1.0,1.0,166.0
13639,pp29,1.0,152.0,13639.0,"sir,",178.0,178.0,1.0,1.0,178.0
13640,pp29,1.0,152.0,13640.0,but,0.0,0.0,0.0,0.0,0.0
13641,pp29,1.0,152.0,13641.0,it's,0.0,0.0,0.0,0.0,0.0
13642,pp29,1.0,152.0,13642.0,clean,179.0,179.0,1.0,1.0,179.0
13643,pp29,1.0,152.0,13643.0,gone.,0.0,0.0,0.0,0.0,0.0
13644,pp29,1.0,152.0,13644.0,I,0.0,0.0,0.0,0.0,0.0
13645,pp29,1.0,152.0,13645.0,don't,331.0,331.0,1.0,1.0,331.0
13646,pp29,1.0,152.0,13646.0,think,192.0,192.0,1.0,1.0,192.0
13647,pp29,1.0,152.0,13647.0,I,0.0,0.0,0.0,0.0,0.0
13648,pp29,1.0,152.0,13648.0,can,348.0,348.0,1.0,1.0,348.0
13649,pp29,1.0,152.0,13649.0,have,204.0,204.0,1.0,1.0,204.0
13650,pp29,1.0,152.0,13650.0,noticed,150.0,391.0,1.0,2.0,150.0
13651,pp29,1.0,152.0,13651.0,"it.""",224.0,224.0,1.0,1.0,224.0
13652,pp29,1.0,152.0,13652.0,"""It",0.0,0.0,0.0,0.0,0.0
13653,pp29,1.0,152.0,13653.0,does,140.0,140.0,1.0,1.0,140.0
13654,pp29,1.0,152.0,13654.0,not,157.0,157.0,1.0,1.0,157.0
13655,pp29,1.0,152.0,13655.0,"matter,""",0.0,0.0,0.0,0.0,0.0
13656,pp29,1.0,152.0,13656.0,said,123.0,123.0,1.0,1.0,123.0
13657,pp29,1.0,152.0,13657.0,"Poirot,",65.0,65.0,1.0,1.0,65.0
13658,pp29,1.0,152.0,13658.0,not,0.0,0.0,0.0,0.0,0.0
13659,pp29,1.0,152.0,13659.0,betraying,219.0,510.0,1.0,2.0,219.0
13660,pp29,1.0,152.0,13660.0,any,0.0,0.0,0.0,0.0,0.0
13661,pp29,1.0,152.0,13661.0,sign,221.0,440.0,1.0,2.0,221.0
13662,pp29,1.0,152.0,13662.0,of,123.0,123.0,1.0,1.0,123.0
13663,pp29,1.0,152.0,13663.0,disappointment.,241.0,509.0,1.0,2.0,241.0
13664,pp29,1.0,152.0,13664.0,"""Now",0.0,0.0,0.0,0.0,0.0
13665,pp29,1.0,152.0,13665.0,I,0.0,0.0,0.0,0.0,0.0
13666,pp29,1.0,152.0,13666.0,want,219.0,310.0,1.0,2.0,219.0
13667,pp29,1.0,152.0,13667.0,to,0.0,0.0,0.0,0.0,0.0
13668,pp29,1.0,152.0,13668.0,ask,126.0,126.0,1.0,1.0,126.0
13669,pp29,1.0,152.0,13669.0,you,336.0,336.0,1.0,1.0,336.0
13670,pp29,1.0,152.0,13670.0,about,0.0,0.0,0.0,0.0,0.0
13671,pp29,1.0,152.0,13671.0,something,315.0,315.0,1.0,1.0,315.0
13672,pp29,1.0,152.0,13672.0,else.,0.0,0.0,0.0,0.0,0.0
13673,pp29,1.0,152.0,13673.0,There,127.0,127.0,1.0,1.0,127.0
13674,pp29,1.0,152.0,13674.0,is,0.0,0.0,0.0,0.0,0.0
13675,pp29,1.0,152.0,13675.0,a,0.0,0.0,0.0,0.0,0.0
13676,pp29,1.0,152.0,13676.0,saucepan,349.0,349.0,1.0,1.0,349.0
13677,pp29,1.0,152.0,13677.0,in,0.0,0.0,0.0,0.0,0.0
13678,pp29,1.0,152.0,13678.0,Mrs.,162.0,425.0,1.0,3.0,162.0
13679,pp29,1.0,152.0,13679.0,Inglethorp's,180.0,180.0,1.0,1.0,180.0
13680,pp29,1.0,152.0,13680.0,room,116.0,116.0,1.0,1.0,116.0
13681,pp29,1.0,152.0,13681.0,with,100.0,100.0,1.0,1.0,100.0
13682,pp29,1.0,152.0,13682.0,some,0.0,0.0,0.0,0.0,0.0
13683,pp29,1.0,152.0,13683.0,cocoa,115.0,115.0,1.0,1.0,115.0
